WKT,name,description
"POLYGON ((106.7982915 -6.2148501, 106.798313 -6.2151701, 106.7983344 -6.2155328, 106.7983774 -6.216514, 106.7984203 -6.2176446, 106.7983774 -6.2184338, 106.7983559 -6.2193511, 106.798313 -6.2202683, 106.7984632 -6.2206096, 106.7989353 -6.2208443, 106.8001798 -6.2213349, 106.8013385 -6.2218042, 106.802111 -6.2221242, 106.8026474 -6.2223588, 106.8029908 -6.2224441, 106.8032697 -6.2227641, 106.8035916 -6.2231694, 106.8039134 -6.223468, 106.8042782 -6.2240226, 106.8048576 -6.2246412, 106.8050936 -6.2244066, 106.8058232 -6.2238947, 106.8061236 -6.2236813, 106.8073896 -6.2229347, 106.8087414 -6.2219962, 106.8085912 -6.2217829, 106.8083552 -6.2213989, 106.8083337 -6.2211003, 106.8082264 -6.2196497, 106.8082693 -6.2192018, 106.8082908 -6.2187751, 106.8082479 -6.2180499, 106.8083552 -6.2175592, 106.8083337 -6.2165353, 106.8082264 -6.2158741, 106.8073467 -6.2158101, 106.8068961 -6.2157034, 106.8062738 -6.2156821, 106.8061021 -6.2154688, 106.8060807 -6.2150848, 106.806145 -6.2146795, 106.8062738 -6.2144235, 106.8063596 -6.2141462, 106.8063167 -6.2136769, 106.8061879 -6.2133996, 106.8061021 -6.213165, 106.8061021 -6.2128236, 106.8058875 -6.2128663, 106.8052653 -6.213037, 106.8050721 -6.212973, 106.8033555 -6.2133569, 106.8015745 -6.2138902, 106.8000296 -6.2142742, 106.7989353 -6.2145302, 106.7982915 -6.2148501))",GBK,
