WKT,name,description
"POLYGON ((106.8163705 -6.3050062, 106.8161773 -6.3054328, 106.8162632 -6.305838, 106.8164134 -6.3062006, 106.8168425 -6.3066911, 106.8169498 -6.3070324, 106.8167996 -6.3075016, 106.8165421 -6.3080135, 106.8160915 -6.3080774, 106.8158769 -6.3082481, 106.815834 -6.308568, 106.8157482 -6.3092291, 106.8156409 -6.3095704, 106.8158126 -6.3099116, 106.816113 -6.3105088, 106.8165207 -6.3106154, 106.8170142 -6.3106154, 106.8176579 -6.3102102, 106.8177008 -6.3105514, 106.8177008 -6.3113619, 106.817615 -6.312279, 106.8178296 -6.3149236, 106.8170571 -6.3152435, 106.8164778 -6.3150302, 106.8164348 -6.3156274, 106.8165207 -6.31599, 106.8169713 -6.3161819, 106.8176365 -6.3163525, 106.8180442 -6.3160966, 106.8183017 -6.3162886, 106.8186879 -6.3164165, 106.8191814 -6.3168004, 106.8190312 -6.3172056, 106.819396 -6.3172056, 106.8203187 -6.3173336, 106.8211126 -6.3174402, 106.8215632 -6.3175255, 106.8226146 -6.3174402, 106.8235802 -6.3172696, 106.823709 -6.3175042, 106.8238806 -6.3177601, 106.8248033 -6.3176962, 106.8248248 -6.317227, 106.8250179 -6.3163099, 106.8251896 -6.3151155, 106.8254471 -6.3137506, 106.8255758 -6.312279, 106.8257904 -6.3113192, 106.8260479 -6.3112553, 106.8265629 -6.3113832, 106.8267989 -6.3105728, 106.8269062 -6.3094424, 106.8269276 -6.3087173, 106.8263912 -6.3086959, 106.8249106 -6.3085466, 106.8245029 -6.3083547, 106.8245029 -6.3079068, 106.8245458 -6.307267, 106.8245888 -6.3064778, 106.8243313 -6.3064352, 106.8236875 -6.3064778, 106.8230009 -6.3064992, 106.8225074 -6.3067125, 106.8218636 -6.3066485, 106.8207049 -6.3066271, 106.8205762 -6.3063712, 106.8205333 -6.305966, 106.8202758 -6.3057954, 106.8198466 -6.305774, 106.819117 -6.30571, 106.8184948 -6.3055821, 106.8183875 -6.3053048, 106.8179798 -6.3052835, 106.8163705 -6.3050062))",Ragunan,
