WKT,name,description
"POLYGON ((106.746817 -6.3603753, 106.7475036 -6.3692467, 106.7492202 -6.3825535, 106.745787 -6.3941539, 106.7413238 -6.4088248, 106.7389205 -6.4340713, 106.7578033 -6.4364594, 106.7890457 -6.439871, 106.8182281 -6.4446471, 106.8340209 -6.4477175, 106.8505004 -6.4586342, 106.8697265 -6.4688684, 106.8824295 -6.4634102, 106.8899826 -6.4490821, 106.9016555 -6.4391886, 106.9078353 -6.431342, 106.907492 -6.417013, 106.9057754 -6.4064365, 106.9122985 -6.3876713, 106.909552 -6.3760707, 106.8975357 -6.3743647, 106.8848327 -6.3709527, 106.8728164 -6.363105, 106.8611434 -6.3576456, 106.8463806 -6.3453619, 106.8408874 -6.3504801, 106.8343643 -6.3579868, 106.8206314 -6.3573044, 106.8120483 -6.3644698, 106.799002 -6.3668583, 106.787329 -6.3617401, 106.7643264 -6.3596929, 106.746817 -6.3603753))",Depok,
