WKT,name,description
"POLYGON ((106.8508822 -6.2327828, 106.850732 -6.2332308, 106.8506891 -6.2335934, 106.8507105 -6.234212, 106.851011 -6.2345533, 106.8516547 -6.2348946, 106.8521911 -6.2354065, 106.8525774 -6.2358331, 106.852749 -6.2363451, 106.8525559 -6.2371556, 106.8521911 -6.2382862, 106.8517834 -6.2397153, 106.8518263 -6.2400353, 106.852234 -6.2409525, 106.8526417 -6.2419977, 106.853264 -6.2421043, 106.853779 -6.2420617, 106.8537146 -6.2417844, 106.8530923 -6.2409738, 106.8529207 -6.2403552, 106.8529207 -6.2396513, 106.853028 -6.2390327, 106.8533069 -6.2381795, 106.8535215 -6.237305, 106.853543 -6.2367077, 106.8534357 -6.2357052, 106.8532855 -6.2348519, 106.8528349 -6.2348093, 106.8527061 -6.233892, 106.8525774 -6.2335507, 106.8522126 -6.2335081, 106.8518478 -6.2335294, 106.8515474 -6.2336147, 106.8512255 -6.2334441, 106.8513114 -6.2331455, 106.8508822 -6.2327828))",Tebet Eco Park,
