WKT,name,description
"POLYGON ((106.8820652 -6.2952153, 106.8833848 -6.2985104, 106.8838998 -6.3006859, 106.884329 -6.3024348, 106.8856164 -6.3036292, 106.8875905 -6.3046529, 106.8892213 -6.3051221, 106.8925258 -6.3057619, 106.8966457 -6.3071696, 106.8986627 -6.308236, 106.9002506 -6.3093024, 106.901538 -6.3104114, 106.9030401 -6.3110512, 106.9038554 -6.3101128, 106.9050142 -6.308108, 106.9058295 -6.3050795, 106.9058295 -6.3032879, 106.906087 -6.3008992, 106.9057866 -6.2999181, 106.9038125 -6.2994062, 106.9023105 -6.2994915, 106.9016668 -6.298809, 106.9008514 -6.2991929, 106.8986627 -6.2990223, 106.8963023 -6.298937, 106.8930086 -6.2988837, 106.8920216 -6.2984251, 106.8915602 -6.2978173, 106.8911204 -6.2971294, 106.8906805 -6.2963456, 106.8887922 -6.2964416, 106.8869468 -6.2957804, 106.8849512 -6.2950447, 106.8835726 -6.2951566, 106.8820652 -6.2952153))",TMII,
